하차정류장ID,하차정류장명,위도_y,경도_y,승객수
109871,서림동주민센터.신화단지,37.47587333333333,126.93661833333331,1
110401,목동4단지상가.목동종합운동장,37.532255,126.87507333333332,1
110474,목동5단지B상가.목5동주민센터,37.53576,126.88129499999998,1
110557,거리공원.구로신협본점앞,37.502786666666665,126.88856666666668,1
110908,하나은행장안동지점,37.563405,127.05855666666666,2
111041,동답한신동아아파트,37.5689,127.06391333333336,2
111076,풍안시장.동답초교,37.57103166666666,127.06543000000002,1
111116,자양4동주민센터앞,37.533631666666665,127.06749666666668,1
113529,구로1동우체국,37.49156833333333,126.87450166666667,1
116343,삼성동주민센터,37.470005,126.933025,4
160060,서울대벤처타운역.삼성동시장,37.472721666666665,126.93302666666663,3
170300,우신고등학교후문,37.49598666666667,126.82482166666664,3
170631,에너지자원연구소,37.45352833333333,126.95221,1
170638,서울대학교,37.46683166666666,126.94798333333334,1
170675,신소재연구소,37.453496666666666,126.95022666666668,1
170755,대학동고시촌입구,37.47077333333333,126.93645666666669,9
170756,서울산업정보학교.삼성교,37.47061,126.941975,8
170757,관악산입구.관악아트홀.중앙도서관,37.467758333333336,126.94687166666668,5
170815,강서면허시험장.메이필드호텔,37.54779833333334,126.82022666666666,26
171022,양천구청,37.51654333333333,126.86703,87
171023,양천공원,37.517871666666665,126.86964166666668,122
171040,응암정보도서관,37.58656833333334,126.91989833333334,1
171276,미림여고.미림여자정보과학고,37.46564166666667,126.93133333333331,5
171281,관악산휴먼시아아파트1단지입구,37.46099333333333,126.92163,1
171282,난향동주민센터,37.46100166666667,126.91916666666664,1
171330,우림시장.난곡보건분소,37.470645,126.91974666666668,9
171332,신림복지관앞,37.46535666666667,126.919495,1
171333,관악산휴먼시아.신림푸르지오2차,37.46038,126.91952333333332,5
171334,관악산휴먼시아아파트1단지입구,37.460955,126.92198833333332,1
171351,난곡공영차고지,37.46393833333333,126.91896333333334,1
171585,가양동천주교영등포공업고등학교,37.56857166666667,126.84964,9
171820,한국공항공사,37.56242,126.79886333333334,152
173196,우리은행장안지점앞,37.56572666666667,127.06767999999998,2
173198,(구)경남호텔앞,37.569605,127.07018333333332,1
174813,창동서울탁주앞,37.63770833333333,127.03738333333334,1
175496,동대문구.성동구선거관리위원회,37.57248666666667,127.06820333333332,1
176335,푸른마을2단지아파트,37.51423666666667,126.83408,3
176526,푸른마을1단지.이든채아파트,37.51268,126.83537666666668,2
176859,창동.신창시장,37.638850000000005,127.038475,1
276335,푸른마을2단지아파트,37.51423666666667,126.83408,1
5000001,한국가구박물관입구,37.599293333333335,126.99260833333334,2
5000016,상신초등학교입구,37.59673166666666,126.90811166666666,1
5000035,창일중학교,37.64915166666666,127.04739833333332,1
5000036,주공4단지후문,37.64699,127.04828833333336,1
5000045,마곡나루역1번출구.웰튼병원,37.56684166666666,126.82654,1
5000090,한라시그마밸리,37.53986999999999,127.05520333333334,1
5000104,개봉1동사거리,37.50125333333334,126.84539166666669,1
5050012,대명빌라,37.57297833333334,126.92698166666666,1
5050020,동아1.2차아파트,37.55475666666667,126.87205333333334,10
5050021,동아1.2차아파트,37.55466666666667,126.87188166666668,12
5050025,개웅어린이공원,37.48995666666666,126.85324166666666,8
5050026,거성슈퍼,37.48995666666666,126.85269166666669,1
5050027,대림그린빌라,37.48990666666667,126.85185333333332,1
5050061,롯데캐슬1차정문.해가든아파트,37.46076166666667,126.89421,1
5050062,롯데캐슬1차동문,37.45916833333333,126.89646333333332,1
5050116,성암문구사거리,37.58963833333333,126.92006833333336,1
5050119,백련산힐스테이트2차상가앞,37.59197166666667,126.92300833333331,1
5050123,한국산업기술시험원.디지털탑프라자,37.48164833333333,126.89727833333332,1
5050124,구로디지털단지우체국,37.48298666666667,126.89815333333333,2
5050132,가산디지털단지역,37.480266666666665,126.88338666666664,2
5050146,대륭테크노타운17차,37.46857833333333,126.88669833333331,26
5050151,독산역,37.466411666666666,126.88766166666667,9
5050163,신정이펜하우스1단지.새금성교회,37.51444833333333,126.82850333333332,97
5050172,항동복합행정센터,37.47962833333334,126.82209333333334,1
5050194,마곡13단지힐스테이트후문,37.556711666666665,126.81798833333332,1
5050195,백연공원,37.550626666666666,126.85219833333332,4
5050196,하나마트,37.55244666666667,126.85319166666667,1
5050198,등촌역1번출구,37.55215166666667,126.86291833333334,2
5050204,롯데캐슬2차,37.45802333333334,126.89343833333332,1
5050205,롯데캐슬2차,37.45766166666667,126.89346833333332,1
5050282,연지마을,37.48285333333333,126.84228,2
5050307,한양대학교병원응급실,37.55981166666666,127.0446,5
5050318,서일대정문,37.58781666666666,127.09611833333332,3
5050319,오류동삼거리,37.495666666666665,126.84046166666668,2
5050352,구로디지털단지역(중),37.48397833333333,126.90246833333336,6
5050367,아톰주식회사,37.47077333333333,126.882985,17
5050371,옥수파크힐스아파트앞,37.54701833333333,127.01301833333332,1
5050376,동원베네스트주차장.두산위브입구,37.599113333333335,126.94421666666668,3
5050413,구의3동주민센터,37.538005,127.09161333333334,1
5050415,LH수서아파트,37.47860833333333,127.10534666666666,1
5050425,지식산업센터,37.56537333333333,127.15997833333334,10
5050429,법학학술정보관,37.55704,127.04857333333332,1
5050435,성균관대정문,37.58495666666667,126.99662000000002,1
5050436,600주년기념관,37.58732833333333,126.99394166666669,3
5050437,성균관대운동장,37.58786333333333,126.99237,8
7000004,신림사거리.신원시장,37.483761666666666,126.92730833333331,2
7000016,방배동래미안타워,37.47475833333333,126.99062333333336,5
7000023,청량리역환승센타,37.58027333333334,127.04606166666666,4
7000024,용두로타리한국의류시험연구원,37.57729833333334,127.02947833333334,1
7000042,거리공원,37.49997333333333,126.891835,2
7000050,보성운수기종점(가상),37.46425333333333,126.91902833333332,3
7000055,강남역하나은행,37.497005,127.027755,2
7000062,외발산동차고지(가상),37.54514,126.81837333333333,1
7000063,풍림아파트삼거리,37.617338333333336,127.00743166666668,1
7000097,난곡종점,37.46425333333333,126.91902833333332,1
7000099,난곡종점,37.464126666666665,126.91929166666664,1
7000136,목동13단지,37.51426666666667,126.86939499999998,1
7000137,등촌중학교.한국임업진흥원,37.55291166666667,126.860165,110
7000162,방배초등학교,37.48573666666667,126.98636833333332,4
7000167,중앙대학교,37.508515,126.96150666666666,1
7000170,목동14단지상가,37.51471166666667,126.87189166666668,79
7000171,CBS방송국,37.52809666666667,126.87414833333332,2
7000172,목운초등학교.목운중학교,37.52644333333333,126.87377666666669,1
7000174,오정구청입구.덕산고등학교,37.53150333333333,126.78856666666668,96
7000178,응암오거리,37.59094666666667,126.91603166666668,1
7000184,월계역신도브래뉴아파트앞,37.62987833333333,127.05907333333334,1
8000101,방화2동우촌연립,37.570015,126.81171,8
8000103,방화2동청성아파트,37.56651166666666,126.81187666666668,11
8000104,공항시장역3번출구,37.56384833333333,126.810915,16
8000213,이대역6번출구,37.55656,126.94479666666666,1
8000226,여의도역,37.52129166666667,126.92481666666666,3
8000231,정릉우체국앞,37.60539333333334,127.01152333333332,2
8000261,세브란스병원,37.55992166666667,126.93790833333333,11
8000268,경복비즈니스고등학교,37.557655,126.85348166666668,980
8000270,가양역.마포중고등학교,37.55898833333333,126.85418333333334,1001
8000271,가양8단지아파트.가양역,37.56193,126.85585833333334,153
8000290,숭례문남산방향,37.558616666666666,126.97574000000002,1
8000300,성수1가1동새마을금고,37.53822,127.04955,2
8000301,원효로2가사거리,37.535005,126.961035,14
8000305,광화문,37.570045,126.97640833333335,61
8000328,문래주민자치센터,37.51695166666666,126.89868833333334,20
8000330,국립과학수사연구소.고강동종점,37.52352333333333,126.82580833333334,95
8000332,국립과학수사연구소.고강동종점,37.52354833333333,126.82571333333333,1439
8000350,철산리버빌아파트,37.49247666666667,126.86768666666669,283
8000351,철산리버빌아파트,37.492738333333335,126.867015,1
8000356,영등포역,37.51586333333333,126.90509166666668,201
8000362,당산역,37.53472833333333,126.900525,166
8000406,영도초등학교,37.53557666666666,126.87044833333331,32
8000471,63빌딩.가톨릭대학교여의도성모병원,37.51940333333334,126.93760666666668,70
8000477,길음뉴타운11단지롯데캐슬,37.608783333333335,127.01547666666666,1
8000479,대일외고서경대정문,37.612945,127.01314499999998,1
8000481,서경대본관,37.61562666666667,127.01168666666666,43
8000547,미아사거리역,37.612935,127.030145,2
8000635,서울특별시.보라매병원,37.492755,126.92448166666668,14
8000652,구로디지털단지역,37.48315166666666,126.90155833333334,2
8000654,삼익아파트,37.462425,126.909395,6
8000663,올림픽공원남2문,37.514625,127.12181,1
8000668,현대빌라.에코맘코리아,37.476185,127.03564,2
8000682,서울역사박물관.경교장.강북삼성병원,37.57002333333333,126.97124833333334,1
8000732,모래내시장.가좌역,37.56910666666667,126.91511,2
8000733,모래내시장.가좌역,37.569921666666666,126.91396333333331,3
8000738,석계역,37.61510333333333,127.06711166666668,2
8000750,금천우체국.독산1동주민센터,37.46978,126.89727166666668,14
8000752,홈플러스금천점,37.46891333333333,126.89767166666668,7
8000778,입곡삼거리,37.64973333333333,126.93640833333332,1
8000788,은평뉴타운10단지,37.64294833333334,126.91516500000002,1
8000798,꽃마을,37.46063333333333,127.04636333333336,2
8000804,봉일시장,37.48512166666667,126.93722,2
8000821,동묘앞,37.57424666666667,127.01955,1
8000822,제2공학관,37.448150000000005,126.95211,5
8000823,동묘앞,37.57383333333333,127.01861166666669,10
8000836,동대문,37.57174,127.00840833333332,1
8000866,역삼역6번출구,37.50154166666667,127.036385,1
8000925,한성운수종점,37.634618333333336,127.03529666666668,1
8000935,개화동상사마을종점,37.58869666666667,126.80181,4
8000939,강서농수산물도매시장,37.55187,126.81998,219
8000944,강서농협,37.56832666666666,126.812885,4
8000946,개화역1번출구.개화검문소,37.578455,126.80034499999998,1
8000965,외발산동차고지(가상),37.54521333333333,126.81829166666668,7
8000966,더현대서울,37.525525,126.92774666666668,89
8000991,가산디지털단지역,37.48083166666667,126.88152666666667,351
8000994,디지털단지입구,37.486425,126.87645833333332,222
8000996,디지털3단지.영창실업,37.48325833333333,126.87907833333333,555
8000997,가산디지털단지역,37.48129333333333,126.88104166666666,1288
8001011,서울대입구역5번출구,37.48167,126.95107000000002,7
8001020,장한평역,37.56118833333333,127.06609333333331,1
8001086,연세로.스타광장,37.55641,126.93676666666668,1
8001150,자동차매매단지,37.48904166666667,126.74752166666669,4
8001199,세풍운수종점,37.490615000000005,126.86877166666666,1
8001205,대원주유소,37.48736833333333,126.85620666666668,10
8001219,신사동고개,37.598173333333335,126.91084166666666,6
8001233,연희동대우아파트,37.56259333333333,126.92790833333332,17
8001239,하안사거리.7단지,37.46189,126.88021166666668,1
8001244,광영고.신동아파밀리에아파트,37.53939166666667,126.823295,7
8001264,서울지방병무청,37.504401666666666,126.92200666666668,31
8001265,온신초등학교앞,37.44208166666667,126.845095,4
8001266,원효로제1동주민센터,37.53766,126.96699333333332,3
8001321,용마문화복지센터,37.586485,127.09538,10
8001324,가락시장.가락시장역,37.49383,127.11720833333332,2
8001367,염창역.서울도시가스,37.547145,126.875895,3
8001368,등촌역.강서보건소,37.549115,126.86872,2
8001380,지하철2호선강남역,37.501795,127.02574,7
8001391,방배고개,37.48649666666667,126.99018,1
8001392,내방역,37.48752666666667,126.99274833333332,1
8001412,천호동공원,37.546075,127.12622666666668,1
8001415,남태령역,37.46557,126.98778333333333,4
8001417,차병원차움,37.52366833333333,127.04417,2
8001418,건대입구역6번출구,37.5409,127.06729,2
8001423,디지털3단지.롯데정보통신,37.48487,126.87671833333334,156
8001429,상도SH빌아파트상도팰리스후문,37.502655,126.95397166666667,1
8001432,신정현대아파트,37.50867166666667,126.84102833333333,35
8001435,목동우성아파트,37.507195,126.86571166666666,78
8001437,봉영여중.목동고,37.50869166666666,126.86186666666666,41
8001438,양천아파트,37.51026333333333,126.86276166666669,8
8001444,하나고.삼천사.진관사입구,37.641815,126.93840833333334,1
8001455,불광지구대,37.62187166666667,126.926805,2
8001458,월드컵경기장북측,37.57375666666667,126.89799166666666,24
8001468,북가좌사거리,37.581185,126.91466666666663,3
8001469,DMC두산위브아파트,37.58058166666667,126.91539833333331,16
8001473,서대문구보건소별관,37.58266166666667,126.93628333333332,5
8001484,서빙고역1번출구,37.520046666666666,126.989955,11
8001492,강동공영차고지,37.56417833333333,127.17432333333332,1
