승차정류장ID,승차정류장명,위도_x,경도_x,승객수
9643,대림초등학교,37.49966,126.92648833333332,3
9646,대림초등학교,37.49988166666667,126.92607833333336,16
9650,명지대삼거리,37.581271666666666,126.92630333333334,21
9661,홍남교.서대문두바퀴환경센터,37.57464,126.92698333333334,9
9667,보라매병원입구,37.49475666666667,126.92719166666666,5
9668,산장아파트,37.45979833333333,126.9275,1
9670,당곡역2번출구.롯데백화점관악점,37.490008333333336,126.927485,26
9671,샛강역1번출구.여의도자이,37.51887666666666,126.92719333333336,44
9679,당곡역.보라매공원.보라매병원,37.49044,126.92762,16
9681,보라매삼성아파트.모자원고개,37.49453333333334,126.92741499999998,14
9684,신대방삼거리,37.49771833333333,126.92782333333336,4
9692,신대방삼거리,37.49832833333333,126.92825333333332,13
9695,신림사거리.신림역,37.484188333333336,126.92778833333332,1
9704,신림동별빛거리입구,37.486415,126.92905666666664,3
9707,서대문구보훈회관,37.57182333333333,126.92933666666669,5
9710,군포문화예술회관,37.36663,126.92944,1
9742,당곡중학교,37.487968333333335,126.930555,1
9748,진흥아파트,37.397145,126.93066500000002,1
9751,성대시장,37.50007,126.93087166666668,10
9755,여의도공작아파트,37.526023333333335,126.93097166666666,12
9759,연희동자치회관,37.569516666666665,126.93126666666667,2
9767,여의나루역,37.527456666666666,126.93148,18
9772,3단지.소월아파트.다산아파트,37.353065,126.9328,1
9773,성대시장,37.500285,126.93169333333331,10
9779,연희3거리,37.567933333333336,126.93161,7
9782,신우초등학교,37.46232166666667,126.93198,2
9790,창전현대홈타운,37.55081666666667,126.93223000000002,1
9794,연희홍연아파트,37.57809,126.9324,2
9797,서원역,37.477918333333335,126.93272333333334,1
9818,군포시청.산본역,37.360438333333335,126.933465,2
9831,신촌로터리,37.553891666666665,126.93456166666668,1
9849,은천교,37.48648666666666,126.93555,1
9857,KT&G관악지점,37.48453333333334,126.936125,2
9859,서대문구청.서대문구의회,37.57868333333333,126.93585333333334,4
9861,동신병원,37.58083,126.93600999999998,17
9865,상도초등학교입구,37.50303333333333,126.93578166666666,6
9867,홍은현대아파트.스위스그랜드호텔,37.58863833333333,126.93642666666668,1
9872,상도초등학교입구,37.50334,126.93675,11
9887,쑥고개입구,37.476315,126.93746666666668,12
9892,봉일시장,37.48630666666666,126.93890166666668,1
9902,장승배기역,37.50466166666667,126.93845166666668,2
9908,홍은현대아파트,37.59005666666667,126.938345,1
9926,동작구청.노량진초등학교앞,37.51055,126.94005333333334,1
9927,청화병원,37.507261666666665,126.94007666666668,17
9929,동작구청.노량진초등학교앞,37.51045333333333,126.94033666666668,4
9931,쑥고개,37.47857333333333,126.94008833333334,1
9934,쑥고개,37.47851666666666,126.94035666666666,3
9947,동작문화복지센터.동작보건소,37.50532666666666,126.94173,25
9956,은천초등학교,37.48632,126.94244666666668,4
9957,군포시평생학습원,37.346285,126.94225,1
9974,유진상가,37.59218,126.94313333333334,3
9998,영락고교.영락의료과학고,37.479255,126.94562,14
10017,문화촌현대아파트,37.59265166666667,126.94680833333332,5
10018,상도노빌리티아파트,37.50438833333333,126.94684666666666,14
10020,현대시장앞,37.486735,126.94793166666663,1
10041,종합운동장,37.40372833333333,126.94924833333334,1
10047,생모리츠타운,37.47905166666667,126.94776,12
10072,관악구청,37.47872666666667,126.95079833333332,20
10076,관악동부센트레빌아파트앞,37.48627833333333,126.95198333333336,4
10077,관악동부센트레빌아파트앞,37.486538333333336,126.95136666666669,1
10080,유원하나아파트,37.59574,126.95206166666668,1
10094,등촌주공5단지아파트,37.55818666666666,126.843795,1
10099,가락골,37.45218833333333,126.84491166666666,2
10102,밤일로사거리,37.45447333333333,126.84513,3
10105,원노온사,37.449081666666665,126.84575166666669,2
10107,신월2동주민센터입구,37.522756666666666,126.84569000000002,803
10110,신월2동주민센터입구.경창전통시장,37.523035,126.84601666666669,1355
10111,까치산역4번출구,37.53218666666667,126.846265,1862
10113,원광명,37.46292166666667,126.846265,1
10120,까치산역2번출구,37.53178666666667,126.84688333333334,1578
10128,우장초등학교,37.54946333333333,126.84781999999998,3
10137,양강중학교,37.52385,126.84950166666668,723
10145,강서구청.한국건강관리협회,37.552598333333336,126.85012,1536
10148,강서구청.한국건강관리협회,37.552635,126.85056666666668,8
10151,명문고등학교,37.47226,126.85116333333332,5
10166,새마을시장,37.47439333333333,126.85220666666667,12
10174,신정네거리역,37.52132,126.85340666666669,3147
10175,신정네거리역,37.52103666666667,126.85340166666668,20
10176,한진아파트,37.47795666666666,126.85385166666669,10
10190,광명사거리역,37.480268333333335,126.85491666666668,24
10198,광명초등학교,37.481456666666666,126.85546333333332,11
10199,광명시장,37.47888833333333,126.85668333333334,13
10200,하이웨이주유소.강서대학교,37.55453666666666,126.855795,3
10204,현대아파트.개봉중앙시장,37.49075166666667,126.85611833333331,2
10208,광명21세기병원,37.483935,126.85660833333334,2
10210,개봉사거리,37.49719666666667,126.85736833333334,2
10221,계남초등학교,37.509753333333336,126.85842666666667,149
10224,경기항공고등학교,37.47822833333333,126.85905166666667,3
10229,경기항공고등학교,37.47788333333333,126.85926166666668,1
10238,목동아파트11단지(1117동),37.507306666666665,126.859905,138
10247,광명시청.한국폴리텍대학,37.47714833333334,126.86246333333332,1
10253,고척시장,37.50313666666667,126.86199,3
10255,고척시장,37.50385166666667,126.86193833333331,167
10274,목동사거리,37.53161,126.86366666666666,838
10276,고척중학교,37.50046833333333,126.86386333333331,142
10280,목동우성아파트입구,37.50844833333333,126.86421166666666,36
10290,목동역.홍익병원,37.52738166666666,126.86443333333334,162
10292,광명시민회관,37.47616833333333,126.86515666666668,11
10299,모세로삼거리.광명시보훈회관,37.481006666666666,126.86611333333332,1
10305,목동역,37.525796666666665,126.86540166666668,1
10321,철산역,37.47629833333334,126.86807500000002,11
10323,목동8단지지하도,37.52005,126.86691166666668,139
10333,철산푸르지오하늘채아파트,37.47220833333333,126.86800333333332,2
10342,광명경찰서,37.47350666666667,126.86893333333336,4
10347,목동7단지.종로학원,37.52567166666667,126.86875833333332,1563
10353,하이스트학원.종로학원,37.524815,126.86940333333332,7
10355,목동스카이아파트.목동3단지,37.53418833333333,126.86970666666666,71
10359,광명사회체육센터,37.47704,126.87048666666666,6
10360,목동7단지,37.52851,126.87023333333332,96
10363,철산우체국,37.481365,126.87089333333331,7
10365,광명성애병원,37.473798333333335,126.87185666666667,4
10367,광명시민체육관,37.46398,126.87130333333334,2
10370,목동3.4단지사잇길,37.53279666666666,126.87197666666668,3
10371,신목중학교,37.53712166666666,126.8719,57
10377,광성초등학교.철산도서관.철산3동주민센터,37.477401666666665,126.87292833333336,1
10389,철산래미안자이아파트,37.47394333333333,126.87367666666664,7
10391,하안2동주민센터.하안주공1.2.3.4단지,37.464090000000006,126.874365,3
10399,월촌초등학교.우성아파트,37.54049833333333,126.87537,35
10401,목동4단지상가.목동종합운동장,37.532255,126.87507333333332,186
10408,광명우체국,37.46127166666667,126.87533833333332,6
10413,목동3단지,37.53474666666667,126.87574166666668,89
10416,목동운동장남문.아이스링크,37.528395,126.87653333333334,4
10418,월촌초등학교,37.54123166666667,126.87708166666668,1
10424,오목교역.동신한방병원,37.52444666666667,126.876825,1027
10429,기업은행구로중앙지점,37.50494333333334,126.87729333333333,1
10430,목동5단지C상가.목동운동장북문,37.53281166666667,126.87748166666668,9
10431,하안4동주민센터.하안주공4.10단지,37.465315,126.87751000000002,8
10438,목동2단지,37.5366,126.87798833333332,454
10439,디지털3단지운동장,37.48220333333334,126.87789666666669,178
10441,파리공원,37.53458833333333,126.87832,7
10442,목동1.2단지사잇길,37.538448333333335,126.87846,3
10463,갑종주유소,37.44425666666667,126.88030666666668,1
10467,하안3동주민센터.하안주공7.8단지,37.458738333333336,126.88147166666668,1
10474,목동5단지B상가.목5동주민센터,37.53576,126.88129499999998,39
10482,월촌중학교.목동1단지,37.537913333333336,126.88167166666666,744
10487,가리대삼거리.소하상업지구,37.448591666666665,126.88272333333336,1
10495,하안주공8.13단지,37.45863,126.88293333333334,1
10503,구로4동우체국.고대구로병원정문,37.49037166666667,126.88421666666666,133
10506,고대구로병원후문,37.493233333333336,126.88456666666669,12
10508,구로시장,37.48798,126.88461,13
10517,구로시장,37.48798666666666,126.88486,19
10523,신도림중학교,37.50650333333333,126.88489166666668,1
10524,구로4동자치회관,37.48609166666667,126.88568166666668,21
10529,남구로역,37.48418,126.88626833333336,1
10531,남구로역,37.48531,126.88645333333334,1
10537,가리봉시장,37.48301,126.88712333333334,7
10544,양정고등학교,37.53524333333333,126.88791,6
10547,구로구청,37.49462666666667,126.88789333333334,1
10550,독산주공14단지,37.46149333333334,126.88704,4
10551,서울미래초등학교,37.50524333333333,126.88936166666666,1
10564,구로두산아파트,37.48880666666666,126.89007166666669,4
10576,당중초등학교,37.52699833333334,126.89098666666663,10
10582,구로고등학교,37.496566666666666,126.89157833333331,9
10588,영서중학교,37.48983166666667,126.89220333333331,1
10597,하이엔드1차.보건지소.치매센터,37.481748333333336,126.89293,2
10600,문래동남성아파트,37.511201666666665,126.89231166666666,16
10601,가산동주민센터.금천글로벌센터,37.47634666666667,126.89270333333334,15
10603,문래동남성아파트,37.51182833333333,126.893705,2
10607,선유중학교,37.53209,126.89457666666668,8
10614,구립가산도서관.두산위브아파트,37.47462166666666,126.89388666666667,30
10615,당산초등학교앞,37.53881333333333,126.89449833333336,4
10617,문래역,37.51923333333333,126.89421833333331,15
10618,독산동우시장.금천50플러스센터,37.46642,126.89548666666666,2
10621,구립가산도서관.두산위브아파트,37.474095000000005,126.89456833333334,3
10631,삼부르네상스.효성아파트,37.478746666666666,126.89463499999998,265
10634,가산초등학교,37.47827666666667,126.89557333333332,1
10635,서울영등포우체국,37.52845166666667,126.89605333333331,6
10643,영등포세무서.선유고등학교,37.534200000000006,126.89625666666667,25
10648,대림역12번출구,37.49263666666666,126.89667833333333,1
10657,한국산업단지공단.이마트구로점,37.48413833333333,126.89675166666666,25
10661,말미고개.금천소방서,37.46360333333334,126.897555,7
10674,남문시장.청춘삘딩,37.47297666666667,126.89860666666668,14
10678,대동초등학교.명지성모병원,37.49423333333333,126.898725,30
10681,독산고개,37.476441666666666,126.89892166666664,17
10682,대동초등학교.명지성모병원,37.494301666666665,126.89924166666668,2
10689,당산119안전센터.당산역,37.534996666666665,126.89944166666668,5
10698,도림마을금고,37.50842333333333,126.900315,81
10700,시흥사거리,37.452223333333336,126.90157,15
10708,당산역,37.53273,126.90079833333331,12
10711,구로디지털단지역,37.48354166666666,126.90165666666664,24
10715,대림동우성아파트,37.49599333333333,126.902035,2
10718,구로디지털단지역,37.48398666666667,126.90245666666668,1
10723,대림동우성아파트,37.49651333333334,126.90234833333334,9
10725,당산역2번출구,37.534765,126.90242666666668,206
10732,독산4동주민센터,37.46758,126.90203666666666,14
10738,흰돌교회,37.49131666666666,126.90295333333331,1
10741,독산동정훈단지,37.46450166666667,126.90300833333336,18
10742,성락교회,37.50477166666667,126.90279,5
10744,독산동쌈지공원,37.47141333333333,126.903195,13
10767,남부여성발전센터,37.46252833333333,126.904315,9
10769,영등포농협도림로지점.우리시장,37.49828,126.90459166666666,2
10770,영등포농협도림로지점,37.498693333333335,126.90456166666668,1
10781,현대시장.시흥4동주민센터,37.45935333333333,126.90513833333334,24
10786,신길5동주민센터,37.50117166666666,126.9049,1
10789,경방타임스퀘어.신세계백화점,37.51849,126.90543666666666,6
10791,신길5동주민센터,37.50095833333333,126.90538333333332,4
10792,동산교회앞,37.45710833333333,126.90558666666666,6
10803,시흥초등학교.금천구보훈회관,37.45542,126.90592833333334,3
10807,상신중학교앞,37.59061166666667,126.90645333333332,1
10812,증산종합시장.증산중학교입구,37.58082666666667,126.90615,17
10815,영등포시장,37.51947166666666,126.906515,3
10835,전농래미안크레시티아파트,37.576276666666665,127.05559166666666,2
10871,노원구청,37.65433166666666,127.05724166666666,1
10891,전농우체국앞,37.576366666666665,127.057575,1
10896,경희중고,37.59292333333334,127.05774666666666,1
10907,광운대학교,37.61996166666667,127.05848166666668,5
10933,외대앞,37.59572333333333,127.05963333333332,1
10968,영동대교북단,37.536723333333335,127.06119333333332,1
11026,래미안하이스턴.대치순복음교회,37.499985,127.06386,1
11031,월계현대아파트,37.619835,127.06336000000002,1
11050,성동세무서,37.54828,127.06431333333332,13
11058,상계초등학교,37.65761666666666,127.065995,1
11090,화양사거리,37.54718666666667,127.06662166666668,5
11219,광진광장,37.54800166666666,127.07154,1
11220,건대입구역사거리.건대병원,37.54092833333333,127.07095,4
11229,상계119안전센터,37.65408,127.07155833333331,1
11245,장안동근린공원,37.57732666666666,127.07194333333334,1
11287,어린이대공원역.화양천주교회,37.546695,127.07358666666666,1
11293,국민은행장안동지점,37.572361666666666,127.07349666666666,6
11299,세종초교앞,37.55386833333333,127.07436333333332,2
11300,불암중학교,37.646528333333336,127.07412666666666,1
11304,불암중학교,37.64653166666667,127.07429,2
11306,중랑초등학교,37.589506666666665,127.07427,1
11341,면목5동,37.585908333333336,127.0761,1
11387,중계1동주민센터,37.65188,127.07749666666663,4
11392,동신아파트,37.627625,127.07757666666666,2
11396,아주중학교,37.50537,127.07793166666669,2
11400,지하철7호선중화역3번출구,37.60170666666667,127.07873333333332,1
11401,한국전력동대문중랑지사,37.60695666666666,127.07826,1
11412,동서그랜드맨션,37.58648166666667,127.07881,4
11413,능동사거리.군자역,37.55514,127.07859166666668,1
11418,능동사거리.군자역,37.55632166666667,127.07882,3
11448,면목2동주민센터,37.58928,127.07982333333332,2
11462,한보아파트.삼익아파트,37.62753166666666,127.08040333333332,1
